source,system_time,msg_time,x,y,theta,v,omega,ax
odom,1775706683.8909745,1775118412.2986643,-0.7237677506314009,1.0848811814300976,2.9637548534118436,0.38200984664830134,-0.023980720488767985,0.0
odom,1775706683.9081953,1775118412.3116643,-0.7286015690897877,1.086302654514733,2.9630825127237315,0.3827801565342523,-0.025674330784160017,0.0
odom,1775706683.92828,1775118412.3266644,-0.7341851961988366,1.0878657767841513,2.9623967488254634,0.38306690191063547,-0.024568469788458128,0.0
odom,1775706683.9482088,1775118412.3406644,-0.739367697809272,1.0893535338396039,2.961779901071043,0.38228475885703994,-0.022883764514394462,0.0
odom,1775706684.0357077,1775118412.3546646,-0.7445332572285148,1.0907803323203267,2.961186730601303,0.38096748648284007,-0.02559736731013239,0.0
odom,1775706684.0361724,1775118412.3886645,-0.7571224998426422,1.0937038195431406,2.9591126613753036,0.37962858305487784,-0.05441308883563062,0.0
odom,1775706684.0363958,1775118412.4076643,-0.7641002134989743,1.0955072240119785,2.9574346676191996,0.37857165434060946,-0.07632708148467895,0.0
odom,1775706684.036768,1775118412.4266644,-0.7712663739808058,1.097349642624272,2.9559009310772724,0.3819099577892562,-0.07329380305069834,0.0
odom,1775706684.0528917,1775118412.4656646,-0.7858828181027826,1.1007238853032952,2.953425180194793,0.3831534081281045,-0.06398742526660942,0.0
enc,1775706684.054045,1775118412.6236644,-0.9157419888080679,1.4181603289535507,2.894766020162645,0.3816272551622863,0.0,0.0
imu_raw,1775706684.0541415,1775118412.6356645,0.0,0.0,-2.384903949373355,0.0,0.0647167894886047,-1.7190892544328134
mag_raw,1775706684.0542078,1775118412.6066644,0.0,0.0,2.9230629398444683,0.0,0.0,0.0
enc,1775706684.0544312,1775118412.6516643,-0.9260508906021176,1.4207513092082094,2.895358606484695,0.37962726760611754,0.021163889483267594,0.0
imu_raw,1775706684.054506,1775118412.7156644,0.0,0.0,-2.382879887105656,0.0,0.025300802474968916,-1.2354457594531083
mag_raw,1775706684.0545745,1775118412.6446643,0.0,0.0,2.910963443159066,0.0,0.0,0.0
enc,1775706684.054756,1775118412.7046645,-0.9455666692793027,1.4256302350181465,2.896614899982836,0.3795531939929261,0.023703556221259525,0.0
mag_raw,1775706684.054813,1775118412.6856644,0.0,0.0,2.910963443159066,0.0,0.0,0.0
enc,1775706684.0549867,1775118412.7326643,-0.9559291211333525,1.4282208379677515,2.896614899982836,0.38147910793590345,0.0,0.0
mag_raw,1775706684.0550416,1775118412.7256644,0.0,0.0,2.8939089950218575,0.0,0.0,0.0
odom,1775706684.0684168,1775118412.4886644,-0.794484214191929,1.1028639315630946,2.9523248681983962,0.38345036817093253,-0.05408751566147444,0.0
odom,1775706684.0881631,1775118412.503664,-0.800054358181447,1.1043834978256617,2.9514648542961575,0.38299929427912116,-0.05293525890184033,0.0
enc,1775706684.1119325,1775118412.7856643,-0.9753502992507438,1.4330242991867324,2.899127475676383,0.3774791328235658,0.04740711244251937,0.0
mag_raw,1775706684.1120865,1775118412.7666643,0.0,0.0,2.9500036290101597,0.0,0.0,0.0
odom,1775706684.1133204,1775118412.5166643,-0.8048631758185859,1.105731854354266,2.9506513605223286,0.3822541402295177,-0.054669714209663746,0.0
imu_raw,1775706684.1134684,1775118412.7966645,0.0,0.0,-2.390840061022532,0.0,-0.09827364329751084,-0.5842030335398418
mag_raw,1775706684.115545,1775118412.8066645,0.0,0.0,2.9500036290101597,0.0,0.0,0.0
enc,1775706684.1211462,1775118412.8136644,-0.9856674665519959,1.435582544273676,2.8985348843084693,0.37962726760611754,-0.021163889483267594,0.0
odom,1775706684.1308956,1775118412.5326643,-0.8107955469446971,1.1073278707156817,2.949808502115942,0.38189277081807144,-0.05103946392350746,0.0
odom,1775706684.1516905,1775118412.6066644,-0.8383931117533027,1.1135082560385243,2.949609174102864,0.3817913800774104,-0.0019665436747961507,0.0
mag_raw,1775706684.1590903,1775118412.8476644,0.0,0.0,2.8875158108497527,0.0,0.0,0.0
odom,1775706684.1687086,1775118412.6236644,-0.8446928584766981,1.1152222287622213,2.949689995198257,0.38173772319743415,0.00919170455613668,0.0
enc,1775706684.1728659,1775118412.8666644,-1.005512571214234,1.440503336969932,2.8985348843084693,0.3857753775010068,0.0,0.0
odom,1775706684.247829,1775118412.6356645,-0.849108328467689,1.1165429066985901,2.949845276544347,0.38127383197195674,0.016528110702325016,0.0
enc,1775706684.2485943,1775118412.8946643,-1.0158769238758287,1.4430863247701549,2.8973497116643716,0.38147910793590345,-0.0423277789665355,0.0
odom,1775706684.2487686,1775118412.6516645,-0.8550013629647921,1.1181663444383294,2.950161068706858,0.3804671894633044,0.02344566944069855,0.0
imu_raw,1775706684.2488785,1775118412.8776643,0.0,0.0,-2.3883808275388625,0.0,0.0303609629699627,0.2921015167699209
mag_raw,1775706684.2489545,1775118412.8876643,0.0,0.0,2.9566802974875133,0.0,0.0,0.0
odom,1775706684.2492101,1775118412.6856644,-0.8675898391929784,1.121206159764776,2.9508895813325835,0.380046824440948,0.02520071495274862,0.0
mag_raw,1775706684.2492805,1775118412.9286644,0.0,0.0,2.9566802974875133,0.0,0.0,0.0
odom,1775706684.2495346,1775118412.7046645,-0.8745884612051029,1.1231182251119378,2.9510916474633633,0.3798192187773162,0.02520858291610859,0.0
enc,1775706684.2553582,1775118412.9476643,-1.035390067876857,1.4479754049363147,2.896093423817598,0.3795531939929261,-0.023703556221259525,0.0
odom,1775706684.2684495,1775118412.7156644,-0.8786274064691089,1.1244113171807844,2.9509660294476876,0.38007882160484535,0.020634940366231497,0.0
imu_raw,1775706684.2709987,1775118412.9586644,0.0,0.0,-2.388618122696276,0.0,-0.002929566602364822,-1.0008068361461226
mag_raw,1775706684.275629,1775118412.9686644,0.0,0.0,2.89644691047173,0.0,0.0,0.0
enc,1775706684.280405,1775118412.9756644,-1.0457481715645576,1.45058371148473,2.894908241081772,0.38147910793590345,-0.0423277789665355,0.0
odom,1775706684.289506,1775118412.7326643,-0.8849493194200684,1.1259890243235562,2.9511089960637604,0.38079291335977733,0.009528596611620647,0.0
odom,1775706684.3134074,1775118412.7666643,-0.8975482232007688,1.12889249670802,2.9516323416636925,0.37987424211039195,0.01129260891399139,0.0
odom,1775706684.328112,1775118412.7856643,-0.9045355187891833,1.1306089740428706,2.9521476912082343,0.3786943516985741,0.015854765583897822,0.0
enc,1775706684.3348339,1775118413.0286644,-1.0651365738808034,1.455517802563448,2.8923956653882246,0.3774791328235658,-0.04740711244251937,0.0
mag_raw,1775706684.3349402,1775118413.0096643,0.0,0.0,2.89644691047173,0.0,0.0,0.0
odom,1775706684.3483381,1775118412.7966645,-0.9085796468038393,1.131718659665683,2.952187240626387,0.37852194080545465,-0.0035357777967868972,0.0
imu_raw,1775706684.353011,1775118413.0396643,0.0,0.0,-2.389351578296669,0.0,-0.009055024043673086,0.038308395641956844
mag_raw,1775706684.3583977,1775118413.0496643,0.0,0.0,2.85867790804052,0.0,0.0,0.0
enc,1775706684.3624682,1775118413.0566645,-1.0756372559104868,1.45819671339335,2.8918030740203107,0.3870346289252613,-0.02116388948326791,0.0
ekf_slam,1775706684.3628771,1775118412.2329857,-0.8166972587910667,0.3984661400873654,2.9110913502294045,0.0,0.0,0.0
odom,1775706684.3703978,1775118412.8136644,-0.9148330289827954,1.1334885130596966,2.951342127614589,0.3790874928779675,-0.027860463423224877,0.0
odom,1775706684.4515603,1775118412.8476644,-0.9274948608529561,1.1366114441653223,2.9505696095004708,0.3813496598721206,-0.017014036714739077,0.0
odom,1775706684.4520497,1775118412.8666644,-0.9346604269866666,1.1383435965045734,2.9508693533115014,0.3835799401424306,-0.005841396506591242,0.0
odom,1775706684.452281,1775118412.8776643,-0.9387755680012367,1.1394446736768942,2.9509677489673547,0.3838470523206998,-0.005998393698524724,0.0
odom,1775706684.4525032,1775118412.8946643,-0.9451013596753948,1.141001090199146,2.9506777699137383,0.38267608003820314,-0.017785701443893603,0.0
enc,1775706684.4572477,1775118413.1096644,-1.095448785318739,1.4632509870623038,2.8918030740203107,0.3857753775010068,0.0,0.0
imu_raw,1775706684.457436,1775118413.1206644,0.0,0.0,-2.382534735592785,0.0,0.08415845875884397,-0.2921015167699209
mag_raw,1775706684.4575648,1775118413.0906644,0.0,0.0,2.9148429958282436,0.0,0.0,0.0
enc,1775706684.457789,1775118413.1376643,-1.105798651726202,1.465891422143436,2.8918030740203107,0.38147910793590345,0.0,0.0
mag_raw,1775706684.457852,1775118413.1306643,0.0,0.0,2.8853029615166905,0.0,0.0,0.0
odom,1775706684.4693732,1775118412.9286642,-0.9577501537422278,1.143901345054526,2.9501463623917217,0.3814797912287309,-0.019672465832141016,0.0
mag_raw,1775706684.481531,1775118413.1716645,0.0,0.0,2.8853029615166905,0.0,0.0,0.0
odom,1775706684.4916396,1775118412.9476645,-0.9647421918793946,1.145805934549138,2.949558864080419,0.3805333060940733,-0.018871329515896502,0.0
enc,1775706684.4955623,1775118413.1906643,-1.125622817830839,1.4708959019436227,2.894315649713858,0.3857753775010068,0.04740711244252032,0.0
odom,1775706684.5085483,1775118412.9586644,-0.9687752644648334,1.1470896602937677,2.9490191799517613,0.3804342914911349,-0.022131974895515442,0.0
odom,1775706684.5285983,1775118412.9756644,-0.9750612575459283,1.1488438286244687,2.948215696901474,0.3809693469714188,-0.02856996230617069,0.0
odom,1775706684.5485663,1775118413.0096643,-0.9876204075281578,1.1519476170173488,2.9468028404933935,0.3799610630521087,-0.03318980999067765,0.0
odom,1775706684.5686648,1775118413.0286644,-0.9945454576021676,1.1539747812425714,2.945567815957561,0.3787369066259222,-0.03638308810740595,0.0
odom,1775706684.651852,1775118413.0396643,-0.9985785951456163,1.1553800902288163,2.944794871643476,0.37999762798631215,-0.03354055930637086,0.0
odom,1775706684.6525056,1775118413.0566645,-1.0049630275212649,1.1571007168163951,2.9444707967923995,0.3835290298246637,-0.02304597833144139,0.0
odom,1775706684.6532269,1775118413.0906644,-1.017729306745614,1.1602141288977903,2.944495645284325,0.3848984893451273,0.000999237046313748,0.0
odom,1775706684.6535337,1775118413.1096644,-1.0248336386911951,1.1621911240023246,2.94456472628833,0.3853541894763807,0.011444191205075718,0.0
odom,1775706684.6683412,1775118413.1206644,-1.028893838948552,1.1635116811962687,2.944530524878729,0.3847340095077258,0.015386405914088082,0.0
odom,1775706684.6885846,1775118413.1376643,-1.0351712318845177,1.1653049115090304,2.9445699730463217,0.3831193318933821,0.01697525740039965,0.0
odom,1775706684.7089558,1775118413.1716645,-1.0478678950154436,1.1684906819138898,2.9456444615198687,0.38369673199798393,0.037418272674405076,0.0
odom,1775706684.728703,1775118413.1906643,-1.0549771182356322,1.170458241662868,2.94649853958632,0.3847524219664716,0.04805146317474107,0.0
odom,1775706684.7488582,1775118413.2103295,-1.0623313906780534,1.1724846813255205,2.947307730465536,0.38527930182161974,0.052087746837200445,0.0
imu_raw,1775706684.7662206,1775118413.2016644,0.0,0.0,-2.3815208381020168,0.0,0.012517239119195148,-0.3591412091433454
mag_raw,1775706684.7664928,1775118413.2116644,0.0,0.0,2.8853029615166905,0.0,0.0,0.0
enc,1775706684.7681649,1775118413.2186644,-1.1359306394618032,1.473491546809764,2.894908241081772,0.37962726760611754,0.021163889483267594,0.0
imu_raw,1775706684.7683349,1775118413.2826643,0.0,0.0,-2.3909478997894174,0.0,-0.116383691384857,-0.6320885280922879
mag_raw,1775706684.7684462,1775118413.2526643,0.0,0.0,2.9334737726350055,0.0,0.0,0.0
enc,1775706684.7689805,1775118413.2716644,-1.1555445727697649,1.478430592819516,2.894908241081772,0.3816272551622863,0.0,0.0
odom,1775706684.7691221,1775118413.2016644,-1.0589927523106306,1.1722074576067447,2.946485357579119,0.3843241589147697,0.04103433847917979,0.0
imu_raw,1775706684.7692075,1775118413.3636644,0.0,0.0,-2.3910989057986805,0.0,-0.0018642696560503412,0.45012364879299294
mag_raw,1775706684.7692788,1775118413.2926643,0.0,0.0,2.8965653752905216,0.0,0.0,0.0
enc,1775706684.7701044,1775118413.2996643,-1.1659544211968207,1.4810453704585556,2.8955008274038216,0.38333094826568936,0.02116388948326791,0.0
imu_raw,1775706684.7701843,1775118413.4446645,0.0,0.0,-2.389373122835672,0.0,0.02130593892628961,-0.31604426404614394
mag_raw,1775706684.7702508,1775118413.3336644,0.0,0.0,2.961270190195514,0.0,0.0,0.0
enc,1775706684.7704434,1775118413.3526645,-1.18619820082782,1.4861843727779593,2.8929882404075378,0.3940716221784479,-0.04740711244252032,0.0
mag_raw,1775706684.7705038,1775118413.3736644,0.0,0.0,2.870957852705607,0.0,0.0,0.0
enc,1775706684.7706902,1775118413.3806643,-1.196599879743799,1.4888314621426713,2.892395654085488,0.38333094826568936,-0.02116388948326791,0.0
mag_raw,1775706684.770747,1775118413.4146643,0.0,0.0,2.870957852705607,0.0,0.0,0.0
enc,1775706684.77092,1775118413.4336643,-1.216301554687727,1.493871639561406,2.8911393662387144,0.38370131633164656,-0.02370355622126016,0.0
mag_raw,1775706684.7709768,1775118413.4546645,0.0,0.0,2.870957852705607,0.0,0.0,0.0
enc,1775706684.771148,1775118413.4616644,-1.2266010798320466,1.4965000118425766,2.8917319576066283,0.37962726760611754,0.021163889483267594,0.0
odom,1775706684.8550725,1775118413.2186644,-1.0652945004680006,1.1738313533399556,2.9468386645307585,0.3819836610868893,0.01986111683135025,0.0
odom,1775706684.8558025,1775118413.2526643,-1.0779340169064946,1.1768231693195321,2.9466378685806967,0.3814625606834106,-0.005956687055295208,0.0
ekf_slam,1775706684.8560004,1775118412.6509202,-0.9772439815750582,0.4355254960885203,2.8973341930271994,0.0,0.0,0.0
odom,1775706684.856831,1775118413.2716644,-1.084966578690414,1.1787294449155024,2.946002006895554,0.3815588356848499,-0.019282486944313244,0.0
odom,1775706684.8579147,1775118413.2826643,-1.0890238789536748,1.1799999916086252,2.945605464805172,0.3819384886208737,-0.01891228758607759,0.0
odom,1775706684.8698046,1775118413.2996645,-1.0953764915498487,1.1815462853976013,2.945763910242715,0.3826457133362975,-0.009868661522941411,0.0
odom,1775706684.8916764,1775118413.3336644,-1.1082619500082922,1.1845137706866842,2.9452183365415503,0.3864509499652607,-0.019243362047083296,0.0
odom,1775706684.9099252,1775118413.3526645,-1.1155304461414968,1.186563231856368,2.944019200730311,0.39027648601892007,-0.031049633248975438,0.0
odom,1775706684.9558365,1775118413.3636644,-1.119648534825521,1.1879306261843083,2.9433597751671914,0.39007616858156996,-0.03021179895511142,0.0
odom,1775706684.9636285,1775118413.3806643,-1.125948398936766,1.1897670804887437,2.9427395306857593,0.38671530477095345,-0.022508111467799203,0.0
odom,1775706684.9702172,1775118413.4146643,-1.1386449040234239,1.1930113207876187,2.9418355982228745,0.3851600468500053,-0.018532134814960716,0.0
odom,1775706684.9949768,1775118413.4336643,-1.145691869206784,1.195017353413358,2.9412388050648413,0.38444616808545684,-0.016450971160777393,0.0
odom,1775706685.0086346,1775118413.4446645,-1.1497154728664754,1.1963600869401678,2.9409986764979172,0.38328536562455806,-0.007640871560478163,0.0
odom,1775706685.0285544,1775118413.4616644,-1.1559509247570603,1.1981830841162076,2.9410216126986053,0.3814679918048479,0.007936179583584736,0.0
odom,1775706685.0951545,1775118413.481237,-1.1631400348654632,1.2002244824305879,2.941090289803506,0.3805604283791873,0.015077912544458422,0.0
enc,1775706685.0956736,1775118413.5146644,-1.237741718478944,1.5002723713304509,2.8150983989534413,0.22192454512154697,-1.4459169294968617,0.0
odom,1775706685.09582,1775118413.4956644,-1.168425474081962,1.2018018916051239,2.9411667872429814,0.3801052051109513,0.018390132790397352,0.0
imu_raw,1775706685.0959115,1775118413.5256643,0.0,0.0,-2.4485025875614466,0.0,-0.7299947324619979,-3.0790372997222812
mag_raw,1775706685.095979,1775118413.4956644,0.0,0.0,2.882022793965224,0.0,0.0,0.0
enc,1775706685.0961728,1775118413.5426643,-1.242622520711298,1.502170724845596,2.770654424799774,0.18703587330837987,-1.5872917112450908,0.0
odom,1775706685.0962706,1775118413.5146644,-1.1724160035639184,1.2031700037004787,2.91684596910765,0.22347622185796248,-1.2679145080688892,0.0
imu_raw,1775706685.0963392,1775118413.6066644,0.0,0.0,-2.53863160280457,0.0,-1.112702660425475,-1.225868660542619
mag_raw,1775706685.0963945,1775118413.5356643,0.0,0.0,2.882022793965224,0.0,0.0,0.0
enc,1775706685.096584,1775118413.5956643,-1.252374711175524,1.5067473134387999,2.7028148810740027,0.20325799459730468,-1.2799920359480415,0.0
imu_raw,1775706685.0966547,1775118413.6876643,0.0,0.0,-2.5804169998034117,0.0,-0.5158700462527872,-3.1843853877376627
mag_raw,1775706685.0967095,1775118413.5766644,0.0,0.0,2.821788326691386,0.0,0.0,0.0
enc,1775706685.096887,1775118413.6236644,-1.2569818024718908,1.5091265452609262,2.664889033527547,0.18518403297859393,-1.3544889269291445,0.0
imu_raw,1775706685.0969553,1775118413.7666643,0.0,0.0,-2.645366287214323,0.0,-0.8221429183182004,2.6193365520187992
mag_raw,1775706685.0970092,1775118413.6166644,0.0,0.0,2.821788326691386,0.0,0.0,0.0
enc,1775706685.0971837,1775118413.6766644,-1.2589092395840478,1.5101840918734473,2.6397632765920753,0.041481223387205036,-0.47407112442520044,0.0
mag_raw,1775706685.0972395,1775118413.6576643,0.0,0.0,2.777565125455478,0.0,0.0,0.0
enc,1775706685.0974112,1775118413.7046645,-1.25976756321788,1.51066768920283,2.6285040406017224,0.03518496626593284,-0.40211390018208965,0.0
mag_raw,1775706685.0974667,1775118413.6976643,0.0,0.0,2.6874889835051143,0.0,0.0,0.0
enc,1775706685.0977087,1775118413.7576644,-1.2623024686198179,1.5122114379224108,2.5945842687388363,0.0559996515727268,-0.6399960179740206,0.0
mag_raw,1775706685.09777,1775118413.7376645,0.0,0.0,2.6746113075369475,0.0,0.0,0.0
enc,1775706685.0979567,1775118413.7856643,-1.2631817215936663,1.5127612899611762,2.5827325422978578,0.03703680659571878,-0.4232777896653575,0.0
mag_raw,1775706685.0980148,1775118413.7766643,0.0,0.0,2.6746113075369475,0.0,0.0,0.0
odom,1775706685.1101587,1775118413.5256643,-1.1745003290967544,1.204059431179898,2.9020427269017524,0.21257454885209165,-1.3331505181148764,0.0
odom,1775706685.1302192,1775118413.5426643,-1.1774660017410343,1.2053441905720295,2.877578521396495,0.19338488115263086,-1.4174870466621192,0.0
odom,1775706685.1484756,1775118413.5766642,-1.1837460216859212,1.2076375552783933,2.833333064438093,0.19571883777217639,-1.2993113147356146,0.0
odom,1775706685.1684618,1775118413.5956645,-1.18733860331561,1.2091396773126648,2.8100109887417815,0.19963775599940384,-1.2323589752768374,0.0
odom,1775706685.1888635,1775118413.6066644,-1.189272559488987,1.21007082488278,2.796156398375435,0.19790101976175836,-1.253429869846549,0.0
odom,1775706685.2080832,1775118413.6236644,-1.1921244679838126,1.2114682117103666,2.7745271558076348,0.191552264787893,-1.2739233487516812,0.0
odom,1775706685.288119,1775118413.6576643,-1.1949947393803269,1.2128445370695755,2.748277322713393,0.09386670769096259,-0.7779886557389704,0.0
odom,1775706685.2888474,1775118413.6766644,-1.1955380646654339,1.2135198397794276,2.7384926869124597,0.04565484327751235,-0.5010559987927488,0.0
odom,1775706685.2892542,1775118413.6876643,-1.1957873510651988,1.2140509480049813,2.733316265340775,0.04178280592934435,-0.4762080907018724,0.0
odom,1775706685.2896535,1775118413.7046645,-1.196219546459913,1.2146723634204346,2.7255146892321354,0.03837845634705833,-0.45669206031101345,0.0
odom,1775706685.308716,1775118413.7376645,-1.1974940067493052,1.2156398661965302,2.7060964977014454,0.04458801477073921,-0.5845596136679827,0.0
odom,1775706685.3285575,1775118413.7576644,-1.198437513196326,1.2164230071250572,2.6924522805951754,0.0506955106291008,-0.678630195406871,0.0
ekf_slam,1775706685.3432982,1775118413.215913,-1.1900271620814042,0.49236767908336715,2.8915104542896684,0.0,0.0,0.0
odom,1775706685.3492746,1775118413.7766643,-1.1989589918140489,1.2169811961134804,2.682800289808202,0.0438188491709998,-0.5223763967390059,0.0
odom,1775706685.3683636,1775118413.796271,-1.1995200346894006,1.2175400068390718,2.6728933533377934,0.04047076129495947,-0.5101041766410414,0.0
mag_raw,1775706685.379523,1775118413.8166645,0.0,0.0,2.6746113075369475,0.0,0.0,0.0
enc,1775706685.3837142,1775118413.8386643,-1.2649256087806635,1.5139106453538862,2.5588630732091597,0.039407162217844786,-0.45036756820394047,0.0
imu_raw,1775706685.3838718,1775118413.8456643,0.0,0.0,-2.6690568922109823,0.0,-0.2998810903875263,0.2777358684041871
mag_raw,1775706685.3839731,1775118413.8556645,0.0,0.0,2.602309335838393,0.0,0.0,0.0
enc,1775706685.386723,1775118413.8666644,-1.265912341037945,1.514580444327957,2.5452334717471525,0.0425923275850766,-0.48676945811516115,0.0
imu_raw,1775706685.3868206,1775118413.8846643,0.0,0.0,-2.6805653052530354,0.0,-0.29508725412911113,-0.12450228583635975
mag_raw,1775706685.386886,1775118413.8966644,0.0,0.0,2.567966285574997,0.0,0.0,0.0
enc,1775706685.3870978,1775118413.9196644,-1.2677874378011604,1.5159268678126372,2.5188514269649094,0.043555284556565294,-0.4977746806464605,0.0
imu_raw,1775706685.387173,1775118413.9256644,0.0,0.0,-2.700667787611192,0.0,-0.4903029195412397,-0.703916769920957
mag_raw,1775706685.3872309,1775118413.9356644,0.0,0.0,2.5861168177258165,0.0,0.0,0.0
enc,1775706685.387424,1775118413.9476643,-1.268705279366376,1.516604236810743,2.505814527879833,0.04074048725529066,-0.46560556863189334,0.0
imu_raw,1775706685.3874962,1775118413.9646645,0.0,0.0,-2.718428966584034,0.0,-0.45541444454944047,-0.8236305063020721
mag_raw,1775706685.3875654,1775118414.0146644,0.0,0.0,2.532254901944746,0.0,0.0,0.0
enc,1775706685.3877523,1775118414.0006645,-1.2705258666792925,1.518023516152847,2.4794323644188565,0.043555284556565294,-0.4977746806464605,0.0
odom,1775706685.3878756,1775118413.8166645,-1.2001403942555056,1.2181039470394739,2.6638685443313217,0.039504621020570035,-0.4505729801069628,0.0
imu_raw,1775706685.3879476,1775118414.0046644,0.0,0.0,-2.7387761188540662,0.0,-0.5086792918651645,-0.498009143345439
enc,1775706685.388131,1775118414.0286644,-1.2714963269174155,1.5188025001884102,2.4652102926896826,0.04444416791486255,-0.5079333475984291,0.0
imu_raw,1775706685.3882146,1775118414.0436645,0.0,0.0,-2.757129337126003,0.0,-0.4705949260344218,-0.5602602862636188
odom,1775706685.408609,1775118413.8386643,-1.2007999738062267,1.2188696823917298,2.654442386501159,0.03951785905062516,-0.41891439238175465,0.0
odom,1775706685.4864664,1775118413.8556645,-1.2013204552264425,1.2195423495028301,2.646854326193409,0.040488288795687305,-0.4297113374484509,0.0
odom,1775706685.4871907,1775118413.8666644,-1.2016257276978894,1.2201725812724347,2.641564250038994,0.04158632970228469,-0.44208405256722855,0.0
odom,1775706685.4876084,1775118413.8846643,-1.2021885165622423,1.2209339729130697,2.633193555356924,0.04230644774156635,-0.44746714866009646,0.0
odom,1775706685.487975,1775118413.8966644,-1.2025376293632315,1.2215488768653484,2.6273596696987833,0.042769083885341695,-0.456534477527148,0.0
odom,1775706685.5084,1775118413.9196644,-1.2033153755029258,1.222333613607059,2.6159603883535136,0.043224924358002646,-0.4869339172861205,0.0
odom,1775706685.5284445,1775118413.9356644,-1.203811337636443,1.222939959981867,2.6082825373511835,0.042647056796685026,-0.48270472305894646,0.0
odom,1775706685.5488107,1775118413.9476645,-1.2041244198978067,1.2235602775145817,2.602407081483346,0.04174502898162506,-0.47395013310775924,0.0
odom,1775706685.5705853,1775118413.9646645,-1.2046297813149995,1.2242851238238712,2.5941245834948865,0.04175230923378456,-0.4726386078233423,0.0
odom,1775706685.5922427,1775118414.0006645,-1.2058532508542947,1.2254219504759836,2.57623093020517,0.042751400235665635,-0.4875287498860572,0.0
odom,1775706685.6702518,1775118414.0146644,-1.206297453251043,1.2260472963258155,2.569031389063294,0.043453567875785644,-0.4953265337621056,0.0
odom,1775706685.6708496,1775118414.0286644,-1.206746619563642,1.2266546142977268,2.561924890880688,0.04401510795728461,-0.4994355236218086,0.0
odom,1775706685.671137,1775118414.0436645,-1.2072309059903092,1.2272780946553603,2.5544274077517675,0.04429502462771623,-0.4995808723636137,0.0
odom,1775706685.6713853,1775118414.0632393,-1.2078848094188963,1.2279987756089938,2.544709009871901,0.04444441588776778,-0.49961210538317635,0.0
enc,1775706685.6796453,1775118414.1366644,-1.2750011611706547,1.521939934477562,2.411450607241837,0.043555284556565294,-0.4977746806464605,0.0
imu_raw,1775706685.680371,1775118414.1486645,0.0,0.0,-2.806290136886219,0.0,-0.46819800790521426,-0.3304099124118778
mag_raw,1775706685.6804683,1775118414.1196644,0.0,0.0,2.436791946166058,0.0,0.0,0.0
enc,1775706685.6808157,1775118414.1646643,-1.2757245880634647,1.5226086816938558,2.3954507765465176,0.03518496626593284,-0.5714250160482326,0.0
imu_raw,1775706685.680936,1775118414.2276645,0.0,0.0,-2.8480116908012936,0.0,-0.5281209611354037,0.20590762657551803
mag_raw,1775706685.6810274,1775118414.1586645,0.0,0.0,2.462156802324492,0.0,0.0,0.0
enc,1775706685.6813138,1775118414.2176645,-1.2768199472715638,1.5236896926356542,2.3627871455948326,0.029036856371043522,-0.6162924617527606,0.0
imu_raw,1775706685.6813881,1775118414.3066645,0.0,0.0,-2.8964028022509525,0.0,-0.6125457441308264,-0.3256213629566332
mag_raw,1775706685.6814456,1775118414.1986644,0.0,0.0,2.382316568047842,0.0,0.0,0.0
enc,1775706685.681685,1775118414.2456644,-1.2775083184005982,1.5243944723865364,2.344416969611316,0.03518496626593284,-0.6560805739813043,0.0
mag_raw,1775706685.6817758,1775118414.2376645,0.0,0.0,2.4144950776136445,0.0,0.0,0.0
enc,1775706685.6820679,1775118414.2986643,-1.2783962568635556,1.5253699702098205,2.3092409099016566,0.024888734032323022,-0.6636995741952806,0.0
mag_raw,1775706685.68799,1775118414.2776644,0.0,0.0,2.4144950776136445,0.0,0.0,0.0
enc,1775706685.688621,1775118414.3266644,-1.278873989903826,1.5259165389740699,2.289092803392602,0.025925764617003157,-0.7195722424311078,0.0
odom,1775706685.688757,1775118414.1196644,-1.209808784437672,1.229824987657569,2.516432740131257,0.04423415103453315,-0.49607391798207356,0.0
mag_raw,1775706685.6888182,1775118414.3166645,0.0,0.0,2.4144950776136445,0.0,0.0,0.0
enc,1775706685.6890016,1775118414.3796644,-1.2797718316551319,1.527028294150819,2.2501478801426216,0.02696279520168327,-0.7348102428590607,0.0
mag_raw,1775706685.6890607,1775118414.3566644,0.0,0.0,2.3309007464382656,0.0,0.0,0.0
imu_raw,1775706685.7002792,1775118414.3856645,0.0,0.0,-2.950074856732727,0.0,-0.67939312751206,-0.033519846186712235
mag_raw,1775706685.7061093,1775118414.3956645,0.0,0.0,2.3224547367914963,0.0,0.0,0.0
odom,1775706685.7111154,1775118414.1366644,-1.2103289802485804,1.2305572534377174,2.507990307477298,0.04401333827940338,-0.49353902780192777,0.0
enc,1775706685.7136958,1775118414.4076643,-1.2801214398066376,1.5274789488024192,2.2305925315150072,0.02037024362764533,-0.69840835294784,0.0
odom,1775706685.7283168,1775118414.1486645,-1.210623403565756,1.231106618970845,2.5015679474160577,0.04207973725697977,-0.5056926588305336,0.0
odom,1775706685.7486238,1775118414.1646643,-1.2109634223387242,1.2318619669041007,2.4921536112579985,0.038712741501035784,-0.5307182704236378,0.0
odom,1775706685.769321,1775118414.1986644,-1.2117572522490616,1.2329404152272767,2.47242536787988,0.035101487798350234,-0.557423423691064,0.0
odom,1775706685.7898216,1775118414.2176645,-1.2121063477319185,1.233559786361903,2.46083134313452,0.03217680459422614,-0.5789064663099144,0.0
odom,1775706685.8670225,1775118414.2376645,-1.212595985527298,1.2342682562750997,2.448136163755135,0.03378618173846345,-0.6068325804293896,0.0
